5 Minutes,Flow (Veh/5 Minutes),# Lane Points,% Observed
2022/12/06 03:50,64,4,100.00
2022/12/06 03:55,74,4,100.00
2022/12/06 04:00,57,4,100.00
2022/12/06 04:05,69,4,100.00
2022/12/06 04:10,60,4,100.00
2022/12/06 04:15,67,4,100.00
2022/12/06 04:20,64,4,100.00
2022/12/06 04:25,72,4,100.00
2022/12/06 04:30,76,4,100.00
2022/12/06 04:35,57,4,100.00
2022/12/06 04:40,81,4,100.00
2022/12/06 04:45,62,4,100.00
2022/12/06 04:50,82,4,100.00
2022/12/06 04:55,79,4,100.00
2022/12/06 05:00,79,4,100.00
2022/12/06 05:05,97,4,100.00
2022/12/06 05:10,102,4,100.00
2022/12/06 05:15,96,4,100.00
2022/12/06 05:20,90,4,100.00
2022/12/06 05:25,100,4,100.00
2022/12/06 05:30,121,4,100.00
2022/12/06 05:35,115,4,100.00
2022/12/06 05:40,135,4,100.00
2022/12/06 05:45,146,4,100.00
2022/12/06 05:50,155,4,100.00
2022/12/06 05:55,169,4,100.00
2022/12/06 06:00,137,4,100.00
2022/12/06 06:05,167,4,100.00
2022/12/06 06:10,192,4,100.00
2022/12/06 06:15,180,4,100.00
2022/12/06 06:20,190,4,100.00
2022/12/06 06:25,233,4,100.00
2022/12/06 06:30,222,4,100.00
2022/12/06 06:35,252,4,100.00
2022/12/06 06:40,230,4,100.00
2022/12/06 06:45,261,4,100.00
2022/12/06 06:50,238,4,100.00
2022/12/06 06:55,254,4,100.00
2022/12/06 07:00,231,4,100.00
2022/12/06 07:05,228,4,100.00
2022/12/06 07:10,224,4,100.00
2022/12/06 07:15,236,4,100.00
2022/12/06 07:20,323,4,100.00
2022/12/06 07:25,298,4,100.00
2022/12/06 07:30,320,4,100.00
2022/12/06 07:35,227,4,100.00
2022/12/06 07:40,342,4,100.00
2022/12/06 07:45,352,4,100.00
2022/12/06 07:50,337,4,100.00
2022/12/06 07:55,316,4,100.00
2022/12/06 08:00,302,4,100.00
2022/12/06 08:05,283,4,100.00
2022/12/06 08:10,294,4,100.00
2022/12/06 08:15,308,4,100.00
2022/12/06 08:20,304,4,100.00
2022/12/06 08:25,364,4,100.00
2022/12/06 08:30,320,4,100.00
2022/12/06 08:35,341,4,100.00
2022/12/06 08:40,368,4,100.00
2022/12/06 08:45,440,4,100.00
2022/12/06 08:50,345,4,100.00
2022/12/06 08:55,379,4,100.00
2022/12/06 09:00,395,4,100.00
2022/12/06 09:05,347,4,100.00
2022/12/06 09:10,406,4,100.00
2022/12/06 09:15,489,4,100.00
2022/12/06 09:20,355,4,100.00
2022/12/06 09:25,401,4,100.00
2022/12/06 09:30,400,4,100.00
2022/12/06 09:35,445,4,100.00
2022/12/06 09:40,476,4,100.00
2022/12/06 09:45,469,4,100.00
2022/12/06 09:50,464,4,100.00
2022/12/06 09:55,317,4,100.00
2022/12/06 10:00,584,4,100.00
2022/12/06 10:05,454,4,100.00
2022/12/06 10:10,503,4,100.00
2022/12/06 10:15,467,4,100.00
2022/12/06 10:20,486,4,100.00
2022/12/06 10:25,506,4,100.00
2022/12/06 10:30,501,4,100.00
2022/12/06 10:35,491,4,100.00
2022/12/06 10:40,527,4,100.00
2022/12/06 10:45,518,4,100.00
2022/12/06 10:50,586,4,100.00
2022/12/06 10:55,480,4,100.00
2022/12/06 11:00,508,4,100.00
2022/12/06 11:05,507,4,100.00
2022/12/06 11:10,542,4,100.00
2022/12/06 11:15,527,4,100.00
2022/12/06 11:20,501,4,100.00
2022/12/06 11:25,567,4,100.00
2022/12/06 11:30,473,4,100.00
2022/12/06 11:35,530,4,100.00
2022/12/06 11:40,521,4,100.00
2022/12/06 11:45,557,4,100.00
2022/12/06 11:50,517,4,100.00
2022/12/06 11:55,532,4,100.00
2022/12/06 12:00,530,4,100.00
2022/12/06 12:05,551,4,100.00
2022/12/06 12:10,496,4,100.00
2022/12/06 12:15,611,4,100.00
2022/12/06 12:20,577,4,100.00
2022/12/06 12:25,519,4,100.00
2022/12/06 12:30,537,4,100.00
2022/12/06 12:35,504,4,100.00
2022/12/06 12:40,568,4,100.00
2022/12/06 12:45,573,4,100.00
2022/12/06 12:50,549,4,100.00
2022/12/06 12:55,553,4,100.00
2022/12/06 13:00,560,4,100.00
2022/12/06 13:05,552,4,100.00
2022/12/06 13:10,553,4,100.00
2022/12/06 13:15,538,4,100.00
2022/12/06 13:20,573,4,100.00
2022/12/06 13:25,530,4,100.00
2022/12/06 13:30,524,4,100.00
2022/12/06 13:35,523,4,100.00
2022/12/06 13:40,555,4,100.00
2022/12/06 13:45,562,4,100.00
2022/12/06 13:50,569,4,100.00
2022/12/06 13:55,542,4,100.00
2022/12/06 14:00,608,4,100.00
2022/12/06 14:05,506,4,100.00
2022/12/06 14:10,507,4,100.00
2022/12/06 14:15,520,4,100.00
2022/12/06 14:20,552,4,100.00
2022/12/06 14:25,572,4,100.00
2022/12/06 14:30,518,4,100.00
2022/12/06 14:35,503,4,100.00
2022/12/06 14:40,537,4,100.00
2022/12/06 14:45,507,4,100.00
2022/12/06 14:50,522,4,100.00
2022/12/06 14:55,500,4,100.00
2022/12/06 15:00,546,4,100.00
2022/12/06 15:05,511,4,100.00
2022/12/06 15:10,511,4,100.00
2022/12/06 15:15,505,4,100.00
2022/12/06 15:20,507,4,100.00
2022/12/06 15:25,491,4,100.00
2022/12/06 15:30,512,4,100.00
2022/12/06 15:35,497,4,100.00
2022/12/06 15:40,552,4,100.00
2022/12/06 15:45,509,4,100.00
2022/12/06 15:50,520,4,100.00
2022/12/06 15:55,512,4,100.00
2022/12/06 16:00,533,4,100.00
2022/12/06 16:05,538,4,100.00
2022/12/06 16:10,475,4,100.00
2022/12/06 16:15,553,4,100.00
2022/12/06 16:20,484,4,100.00
2022/12/06 16:25,413,4,100.00
2022/12/06 16:30,454,4,100.00
2022/12/06 16:35,434,4,100.00
2022/12/06 16:40,488,4,100.00
2022/12/06 16:45,404,4,100.00
2022/12/06 16:50,441,4,100.00
2022/12/06 16:55,451,4,100.00
2022/12/06 17:00,448,4,100.00
2022/12/06 17:05,435,4,100.00
2022/12/06 17:10,475,4,100.00
2022/12/06 17:15,498,4,100.00
2022/12/06 17:20,461,4,100.00
2022/12/06 17:25,503,4,100.00
2022/12/06 17:30,425,4,100.00
2022/12/06 17:35,454,4,100.00
2022/12/06 17:40,480,4,100.00
2022/12/06 17:45,483,4,100.00
2022/12/06 17:50,451,4,100.00
2022/12/06 17:55,444,4,100.00
2022/12/06 18:00,468,4,100.00
2022/12/06 18:05,481,4,100.00
2022/12/06 18:10,485,4,100.00
2022/12/06 18:15,498,4,100.00
2022/12/06 18:20,531,4,100.00
2022/12/06 18:25,511,4,100.00
2022/12/06 18:30,420,4,100.00
2022/12/06 18:35,486,4,100.00
2022/12/06 18:40,497,4,100.00
2022/12/06 18:45,483,4,100.00
2022/12/06 18:50,483,4,100.00
2022/12/06 18:55,489,4,100.00
2022/12/06 19:00,479,4,100.00
2022/12/06 19:05,442,4,100.00
2022/12/06 19:10,454,4,100.00
2022/12/06 19:15,493,4,100.00
2022/12/06 19:20,496,4,100.00
2022/12/06 19:25,450,4,100.00
2022/12/06 19:30,452,4,100.00
2022/12/06 19:35,415,4,100.00
2022/12/06 19:40,458,4,100.00
2022/12/06 19:45,474,4,100.00
2022/12/06 19:50,447,4,100.00
2022/12/06 19:55,503,4,100.00
2022/12/06 20:00,476,4,100.00
2022/12/06 20:05,453,4,100.00
2022/12/06 20:10,461,4,100.00
2022/12/06 20:15,476,4,100.00
2022/12/06 20:20,436,4,100.00
2022/12/06 20:25,433,4,100.00
2022/12/06 20:30,455,4,100.00
2022/12/06 20:35,441,4,100.00
2022/12/06 20:40,439,4,100.00
2022/12/06 20:45,440,4,100.00
2022/12/06 20:50,487,4,100.00
2022/12/06 20:55,517,4,100.00
2022/12/06 21:00,431,4,100.00
2022/12/06 21:05,494,4,100.00
2022/12/06 21:10,478,4,100.00
2022/12/06 21:15,437,4,100.00
2022/12/06 21:20,471,4,100.00
2022/12/06 21:25,449,4,100.00
2022/12/06 21:30,411,4,100.00
2022/12/06 21:35,455,4,100.00
2022/12/06 21:40,475,4,100.00
2022/12/06 21:45,440,4,100.00
2022/12/06 21:50,415,4,100.00
2022/12/06 21:55,419,4,100.00
2022/12/06 22:00,423,4,100.00
2022/12/06 22:05,365,4,100.00
2022/12/06 22:10,384,4,100.00
2022/12/06 22:15,388,4,100.00
2022/12/06 22:20,386,4,100.00
2022/12/06 22:25,329,4,100.00
2022/12/06 22:30,344,4,100.00
2022/12/06 22:35,366,4,100.00
2022/12/06 22:40,306,4,100.00
2022/12/06 22:45,317,4,100.00
2022/12/06 22:50,319,4,100.00
2022/12/06 22:55,314,4,100.00
2022/12/06 23:00,294,4,100.00
2022/12/06 23:05,253,4,100.00
2022/12/06 23:10,248,4,100.00
2022/12/06 23:15,252,4,100.00
2022/12/06 23:20,249,4,100.00
2022/12/06 23:25,288,4,100.00
2022/12/06 23:30,245,4,100.00
2022/12/06 23:35,213,4,100.00
2022/12/06 23:40,223,4,100.00
2022/12/06 23:45,184,4,100.00
2022/12/06 23:50,189,4,100.00
2022/12/06 23:55,196,4,100.00
2022/13/06  00:00:00,195,4,100.00
2022/13/06  00:05:00,181,4,100.00
2022/13/06  00:10:00,183,4,100.00
2022/13/06  00:15:00,179,4,100.00
2022/13/06  00:20:00,135,4,100.00
2022/13/06  00:25:00,133,4,100.00
2022/13/06  00:30:00,138,4,100.00
2022/13/06  00:35:00,162,4,100.00
2022/13/06  00:40:00,133,4,100.00
2022/13/06  00:45:00,128,4,100.00
2022/13/06  00:50:00,131,4,100.00
2022/13/06  00:55:00,106,4,100.00
2022/13/06  01:00:00,97,4,100.00
2022/13/06  01:05:00,106,4,100.00
2022/13/06  01:10:00,97,4,100.00
2022/13/06  01:15:00,83,4,100.00
2022/13/06  01:20:00,87,4,100.00
2022/13/06  01:25:00,70,4,100.00
2022/13/06  01:30:00,105,4,100.00
2022/13/06  01:35:00,77,4,100.00
2022/13/06  01:40:00,89,4,100.00
2022/13/06  01:45:00,80,4,100.00
2022/13/06  01:50:00,82,4,100.00
2022/13/06  01:55:00,73,4,100.00
2022/13/06  02:00:00,79,4,100.00
2022/13/06  02:05:00,83,4,100.00
2022/13/06  02:10:00,72,4,100.00
2022/13/06  02:15:00,67,4,100.00
2022/13/06  02:20:00,63,4,100.00
2022/13/06  02:25:00,72,4,100.00
2022/13/06  02:30:00,72,4,100.00
2022/13/06  02:35:00,51,4,100.00
2022/13/06  02:40:00,79,4,100.00
2022/13/06  02:45:00,73,4,100.00
2022/13/06  02:50:00,64,4,100.00
2022/13/06  02:55:00,66,4,100.00
2022/13/06  03:00:00,72,4,100.00
2022/13/06  03:05:00,57,4,100.00
2022/13/06  03:10:00,71,4,100.00
2022/13/06  03:15:00,55,4,100.00
2022/13/06  03:20:00,90,4,100.00
2022/13/06  03:25:00,77,4,100.00
2022/13/06  03:30:00,61,4,100.00
2022/13/06  03:35:00,80,4,100.00
2022/13/06  03:40:00,67,4,100.00
2022/13/06  03:45:00,100,4,100.00
2022/13/06  03:50:00,67,4,100.00
2022/13/06  03:55:00,101,4,100.00
2022/13/06  04:00:00,112,4,100.00
2022/13/06  04:05:00,86,4,100.00
2022/13/06  04:10:00,114,4,100.00
2022/13/06  04:15:00,105,4,100.00
2022/13/06  04:20:00,126,4,100.00
2022/13/06  04:25:00,135,4,100.00
2022/13/06  04:30:00,118,4,100.00
2022/13/06  04:35:00,160,4,100.00
2022/13/06  04:40:00,136,4,100.00
2022/13/06  04:45:00,159,4,100.00
2022/13/06  04:50:00,209,4,100.00
2022/13/06  04:55:00,189,4,100.00
2022/13/06  05:00:00,184,4,100.00
2022/13/06  05:05:00,194,4,100.00
2022/13/06  05:10:00,187,4,100.00
2022/13/06  05:15:00,235,4,100.00
2022/13/06  05:20:00,226,4,100.00
2022/13/06  05:25:00,240,4,100.00
2022/13/06  05:30:00,274,4,100.00
2022/13/06  05:35:00,283,4,100.00
2022/13/06  05:40:00,312,4,100.00
2022/13/06  05:45:00,332,4,100.00
2022/13/06  05:50:00,284,4,100.00
2022/13/06  05:55:00,276,4,100.00
2022/13/06  06:00:00,268,4,100.00
2022/13/06  06:05:00,317,4,100.00
2022/13/06  06:10:00,352,4,100.00
2022/13/06  06:15:00,326,4,100.00
2022/13/06  06:20:00,384,4,100.00
2022/13/06  06:25:00,385,4,100.00
2022/13/06  06:30:00,362,4,100.00
2022/13/06  06:35:00,350,4,100.00
2022/13/06  06:40:00,428,4,100.00
2022/13/06  06:45:00,439,4,100.00
2022/13/06  06:50:00,428,4,100.00
2022/13/06  06:55:00,432,4,100.00
2022/13/06  07:00:00,405,4,100.00
2022/13/06  07:05:00,372,4,100.00
2022/13/06  07:10:00,380,4,100.00
2022/13/06  07:15:00,411,4,100.00
2022/13/06  07:20:00,408,4,100.00
2022/13/06  07:25:00,423,4,100.00
2022/13/06  07:30:00,455,4,100.00
2022/13/06  07:35:00,406,4,100.00
2022/13/06  07:40:00,392,4,100.00
2022/13/06  07:45:00,483,4,100.00
2022/13/06  07:50:00,585,4,100.00
2022/13/06  07:55:00,560,4,100.00
2022/13/06  08:00:00,533,4,100.00
2022/13/06  08:05:00,443,4,100.00
2022/13/06  08:10:00,371,4,100.00
2022/13/06  08:15:00,443,4,100.00
2022/13/06  08:20:00,522,4,100.00
2022/13/06  08:25:00,506,4,100.00
2022/13/06  08:30:00,521,4,100.00
2022/13/06  08:35:00,475,4,100.00
2022/13/06  08:40:00,469,4,100.00
2022/13/06  08:45:00,447,4,100.00
2022/13/06  08:50:00,458,4,100.00
2022/13/06  08:55:00,466,4,100.00
2022/13/06  09:00:00,471,4,100.00
2022/13/06  09:05:00,422,4,100.00
2022/13/06  09:10:00,482,4,100.00
2022/13/06  09:15:00,428,4,100.00
2022/13/06  09:20:00,463,4,100.00
2022/13/06  09:25:00,459,4,100.00
2022/13/06  09:30:00,385,4,100.00
2022/13/06  09:35:00,504,4,100.00
2022/13/06  09:40:00,439,4,100.00
2022/13/06  09:45:00,453,4,100.00
2022/13/06  09:50:00,466,4,100.00
2022/13/06  09:55:00,500,4,100.00
2022/13/06  10:00:00,436,4,100.00
2022/13/06  10:05:00,402,4,100.00
2022/13/06  10:10:00,462,4,100.00
2022/13/06  10:15:00,458,4,100.00
2022/13/06  10:20:00,482,4,100.00
2022/13/06  10:25:00,493,4,100.00
2022/13/06  10:30:00,518,4,100.00
2022/13/06  10:35:00,485,4,100.00
2022/13/06  10:40:00,498,4,100.00
2022/13/06  10:45:00,485,4,100.00
2022/13/06  10:50:00,472,4,100.00
2022/13/06  10:55:00,479,4,100.00
2022/13/06  11:00:00,487,4,100.00
2022/13/06  11:05:00,457,4,100.00
2022/13/06  11:10:00,531,4,100.00
2022/13/06  11:15:00,483,4,100.00
2022/13/06  11:20:00,473,4,100.00
2022/13/06  11:25:00,480,4,100.00
2022/13/06  11:30:00,496,4,100.00
2022/13/06  11:35:00,546,4,100.00
2022/13/06  11:40:00,544,4,100.00
2022/13/06  11:45:00,540,4,100.00
2022/13/06  11:50:00,496,4,100.00
2022/13/06  11:55:00,427,4,100.00
2022/13/06  12:00:00,460,4,100.00
2022/13/06  12:05:00,417,4,100.00
2022/13/06  12:10:00,373,4,100.00
2022/13/06  12:15:00,422,4,100.00
2022/13/06  12:20:00,428,4,100.00
2022/13/06  12:25:00,416,4,100.00
2022/13/06  12:30:00,419,4,100.00
2022/13/06  12:35:00,474,4,100.00
2022/13/06  12:40:00,484,4,100.00
2022/13/06  12:45:00,502,4,100.00
2022/13/06  12:50:00,516,4,100.00
2022/13/06  12:55:00,533,4,100.00
2022/13/06  13:00:00,511,4,100.00
2022/13/06  13:05:00,535,4,100.00
2022/13/06  13:10:00,517,4,100.00
2022/13/06  13:15:00,535,4,100.00
2022/13/06  13:20:00,526,4,100.00
2022/13/06  13:25:00,524,4,100.00
2022/13/06  13:30:00,510,4,100.00
2022/13/06  13:35:00,567,4,100.00
2022/13/06  13:40:00,556,4,100.00
2022/13/06  13:45:00,527,4,100.00
2022/13/06  13:50:00,535,4,100.00
2022/13/06  13:55:00,537,4,100.00
2022/13/06  14:00:00,530,4,100.00
2022/13/06  14:05:00,578,4,100.00
2022/13/06  14:10:00,562,4,100.00
2022/13/06  14:15:00,553,4,100.00
2022/13/06  14:20:00,531,4,100.00
2022/13/06  14:25:00,552,4,100.00
2022/13/06  14:30:00,512,4,100.00
2022/13/06  14:35:00,541,4,100.00
2022/13/06  14:40:00,568,4,100.00
2022/13/06  14:45:00,515,4,100.00
2022/13/06  14:50:00,542,4,100.00
2022/13/06  14:55:00,540,4,100.00
2022/13/06  15:00:00,457,4,100.00
2022/13/06  15:05:00,542,4,100.00
2022/13/06  15:10:00,557,4,100.00
2022/13/06  15:15:00,534,4,100.00
2022/13/06  15:20:00,510,4,100.00
2022/13/06  15:25:00,549,4,100.00
2022/13/06  15:30:00,521,4,100.00
2022/13/06  15:35:00,525,4,100.00
2022/13/06  15:40:00,534,4,100.00
2022/13/06  15:45:00,510,4,100.00
2022/13/06  15:50:00,504,4,100.00
2022/13/06  15:55:00,469,4,100.00
2022/13/06  16:00:00,487,4,100.00
2022/13/06  16:05:00,533,4,100.00
2022/13/06  16:10:00,492,4,100.00
2022/13/06  16:15:00,514,4,100.00
2022/13/06  16:20:00,503,4,100.00
2022/13/06  16:25:00,511,4,100.00
2022/13/06  16:30:00,539,4,100.00
2022/13/06  16:35:00,535,4,100.00
2022/13/06  16:40:00,540,4,100.00
2022/13/06  16:45:00,513,4,100.00
2022/13/06  16:50:00,534,4,100.00
2022/13/06  16:55:00,534,4,100.00
2022/13/06  17:00:00,543,4,100.00
2022/13/06  17:05:00,529,4,100.00
2022/13/06  17:10:00,540,4,100.00
2022/13/06  17:15:00,547,4,100.00
2022/13/06  17:20:00,512,4,100.00
2022/13/06  17:25:00,526,4,100.00
2022/13/06  17:30:00,527,4,100.00
2022/13/06  17:35:00,546,4,100.00
2022/13/06  17:40:00,559,4,100.00
2022/13/06  17:45:00,559,4,100.00
2022/13/06  17:50:00,552,4,100.00
2022/13/06  17:55:00,552,4,100.00
2022/13/06  18:00:00,560,4,100.00
2022/13/06  18:05:00,521,4,100.00
2022/13/06  18:10:00,544,4,100.00
2022/13/06  18:15:00,541,4,100.00
2022/13/06  18:20:00,566,4,100.00
2022/13/06  18:25:00,534,4,100.00
2022/13/06  18:30:00,536,4,100.00
2022/13/06  18:35:00,544,4,100.00
2022/13/06  18:40:00,548,4,100.00
2022/13/06  18:45:00,530,4,100.00
2022/13/06  18:50:00,523,4,100.00
2022/13/06  18:55:00,534,4,100.00
2022/13/06  19:00:00,427,4,100.00
2022/13/06  19:05:00,479,4,100.00
2022/13/06  19:10:00,468,4,100.00
2022/13/06  19:15:00,508,4,100.00
2022/13/06  19:20:00,443,4,100.00
2022/13/06  19:25:00,492,4,100.00
2022/13/06  19:30:00,355,4,100.00
2022/13/06  19:35:00,469,4,100.00
2022/13/06  19:40:00,479,4,100.00
2022/13/06  19:45:00,447,4,100.00
2022/13/06  19:50:00,412,4,100.00
2022/13/06  19:55:00,412,4,100.00
2022/13/06  20:00:00,400,4,100.00
2022/13/06  20:05:00,378,4,100.00
2022/13/06  20:10:00,415,4,100.00
2022/13/06  20:15:00,415,4,100.00
2022/13/06  20:20:00,375,4,100.00
2022/13/06  20:25:00,463,4,100.00
2022/13/06  20:30:00,327,4,100.00
2022/13/06  20:35:00,358,4,100.00
2022/13/06  20:40:00,386,4,100.00
2022/13/06  20:45:00,366,4,100.00
2022/13/06  20:50:00,395,4,100.00
2022/13/06  20:55:00,353,4,100.00
2022/13/06  21:00:00,342,4,100.00
2022/13/06  21:05:00,363,4,100.00
2022/13/06  21:10:00,312,4,100.00
2022/13/06  21:15:00,341,4,100.00
2022/13/06  21:20:00,367,4,100.00
2022/13/06  21:25:00,344,4,100.00
2022/13/06  21:30:00,359,4,100.00
2022/13/06  21:35:00,338,4,100.00
2022/13/06  21:40:00,323,4,100.00
2022/13/06  21:45:00,357,4,100.00
2022/13/06  21:50:00,327,4,100.00
2022/13/06  21:55:00,298,4,100.00
2022/13/06  22:00:00,293,4,100.00
2022/13/06  22:05:00,301,4,100.00
2022/13/06  22:10:00,282,4,100.00
2022/13/06  22:15:00,259,4,100.00
2022/13/06  22:20:00,305,4,100.00
2022/13/06  22:25:00,306,4,100.00
2022/13/06  22:30:00,276,4,100.00
2022/13/06  22:35:00,254,4,100.00
2022/13/06  22:40:00,261,4,100.00
2022/13/06  22:45:00,240,4,100.00
2022/13/06  22:50:00,230,4,100.00
2022/13/06  22:55:00,160,4,100.00
2022/13/06  23:00:00,151,4,100.00
2022/13/06  23:05:00,197,4,100.00
2022/13/06  23:10:00,316,4,100.00
2022/13/06  23:15:00,204,4,100.00
2022/13/06  23:20:00,216,4,100.00
2022/13/06  23:25:00,181,4,100.00
2022/13/06  23:30:00,210,4,100.00
2022/13/06  23:35:00,176,4,100.00
2022/13/06  23:40:00,147,4,100.00
2022/13/06  23:45:00,166,4,100.00
2022/13/06  23:50:00,158,4,100.00
2022/13/06  23:55:00,145,4,100.00
2022/14/06  00:00:00,138,4,100.00
2022/14/06  00:05:00,141,4,100.00
2022/14/06  00:10:00,128,4,100.00
2022/14/06  00:15:00,122,4,100.00
2022/14/06  00:20:00,143,4,100.00
2022/14/06  00:25:00,115,4,100.00
2022/14/06  00:30:00,125,4,100.00
2022/14/06  00:35:00,133,4,100.00
2022/14/06  00:40:00,105,4,100.00
2022/14/06  00:45:00,104,4,100.00
2022/14/06  00:50:00,116,4,100.00
2022/14/06  00:55:00,102,4,100.00
2022/14/06  01:00:00,150,4,100.00
2022/14/06  01:05:00,142,4,100.00
2022/14/06  01:10:00,141,4,100.00
2022/14/06  01:15:00,121,4,100.00
2022/14/06  01:20:00,115,4,100.00
2022/14/06  01:25:00,118,4,100.00
2022/14/06  01:30:00,125,4,100.00
2022/14/06  01:35:00,133,4,100.00
2022/14/06  01:40:00,101,4,100.00
2022/14/06  01:45:00,106,4,100.00
2022/14/06  01:50:00,93,4,100.00
2022/14/06  01:55:00,95,4,100.00
2022/14/06  02:00:00,71,4,100.00
2022/14/06  02:05:00,94,4,100.00
2022/14/06  02:10:00,98,4,100.00
2022/14/06  02:15:00,83,4,100.00
2022/14/06  02:20:00,82,4,100.00
2022/14/06  02:25:00,101,4,100.00
2022/14/06  02:30:00,75,4,100.00
2022/14/06  02:35:00,71,4,100.00
2022/14/06  02:40:00,71,4,100.00
2022/14/06  02:45:00,73,4,100.00
2022/14/06  02:50:00,64,4,100.00
2022/14/06  02:55:00,63,4,100.00
2022/14/06  03:00:00,75,4,100.00
2022/14/06  03:05:00,56,4,100.00
2022/14/06  03:10:00,68,4,100.00
2022/14/06  03:15:00,60,4,100.00
2022/14/06  03:20:00,65,4,100.00
2022/14/06  03:25:00,75,4,100.00
2022/14/06  03:30:00,83,4,100.00
2022/14/06  03:35:00,61,4,100.00
2022/14/06  03:40:00,71,4,100.00
2022/14/06  03:45:00,57,4,100.00
2022/14/06  03:50:00,56,4,100.00
2022/14/06  03:55:00,72,4,100.00
2022/14/06  04:00:00,82,4,100.00
2022/14/06  04:05:00,68,4,100.00
2022/14/06  04:10:00,71,4,100.00
2022/14/06  04:15:00,57,4,100.00
2022/14/06  04:20:00,75,4,100.00
2022/14/06  04:25:00,90,4,100.00
2022/14/06  04:30:00,76,4,100.00
2022/14/06  04:35:00,78,4,100.00
2022/14/06  04:40:00,76,4,100.00
2022/14/06  04:45:00,74,4,100.00
2022/14/06  04:50:00,47,4,100.00
2022/14/06  04:55:00,74,4,100.00
2022/14/06  05:00:00,91,4,100.00
2022/14/06  05:05:00,92,4,100.00
2022/14/06  05:10:00,121,4,100.00
2022/14/06  05:15:00,123,4,100.00
2022/14/06  05:20:00,101,4,100.00
2022/14/06  05:25:00,106,4,100.00
2022/14/06  05:30:00,139,4,100.00
2022/14/06  05:35:00,159,4,100.00
2022/14/06  05:40:00,170,4,100.00
2022/14/06  05:45:00,148,4,100.00
2022/14/06  05:50:00,176,4,100.00
2022/14/06  05:55:00,162,4,100.00
2022/14/06  06:00:00,165,4,100.00
2022/14/06  06:05:00,174,4,100.00
2022/14/06  06:10:00,186,4,100.00
2022/14/06  06:15:00,212,4,100.00
2022/14/06  06:20:00,226,4,100.00
2022/14/06  06:25:00,268,4,100.00
2022/14/06  06:30:00,258,4,100.00
2022/14/06  06:35:00,299,4,100.00
2022/14/06  06:40:00,272,4,100.00
2022/14/06  06:45:00,311,4,100.00
2022/14/06  06:50:00,297,4,100.00
2022/14/06  06:55:00,277,4,100.00
2022/14/06  07:00:00,317,4,100.00
2022/14/06  07:05:00,296,4,100.00
2022/14/06  07:10:00,341,4,100.00
2022/14/06  07:15:00,311,4,100.00
2022/14/06  07:20:00,342,4,100.00
2022/14/06  07:25:00,337,4,100.00
2022/14/06  07:30:00,384,4,100.00
2022/14/06  07:35:00,385,4,100.00
2022/14/06  07:40:00,441,4,100.00
2022/14/06  07:45:00,451,4,100.00
2022/14/06  07:50:00,423,4,100.00
2022/14/06  07:55:00,439,4,100.00
2022/14/06  08:00:00,483,4,100.00
2022/14/06  08:05:00,492,4,100.00
2022/14/06  08:10:00,436,4,100.00
2022/14/06  08:15:00,502,4,100.00
2022/14/06  08:20:00,489,4,100.00
2022/14/06  08:25:00,502,4,100.00
2022/14/06  08:30:00,482,4,100.00
2022/14/06  08:35:00,593,4,100.00
2022/14/06  08:40:00,573,4,100.00
2022/14/06  08:45:00,526,4,100.00
2022/14/06  08:50:00,574,4,100.00
2022/14/06  08:55:00,526,4,100.00
2022/14/06  09:00:00,532,4,100.00
2022/14/06  09:05:00,505,4,100.00
2022/14/06  09:10:00,480,4,100.00
2022/14/06  09:15:00,516,4,100.00
2022/14/06  09:20:00,479,4,100.00
2022/14/06  09:25:00,505,4,100.00
2022/14/06  09:30:00,474,4,100.00
2022/14/06  09:35:00,533,4,100.00
2022/14/06  09:40:00,515,4,100.00
2022/14/06  09:45:00,488,4,100.00
2022/14/06  09:50:00,450,4,100.00
2022/14/06  09:55:00,504,4,100.00
2022/14/06  10:00:00,416,4,100.00
2022/14/06  10:05:00,416,4,100.00
2022/14/06  10:10:00,457,4,100.00
2022/14/06  10:15:00,461,4,100.00
2022/14/06  10:20:00,433,4,100.00
2022/14/06  10:25:00,484,4,100.00
2022/14/06  10:30:00,424,4,100.00
2022/14/06  10:35:00,456,4,100.00
2022/14/06  10:40:00,495,4,100.00
2022/14/06  10:45:00,426,4,100.00
2022/14/06  10:50:00,496,4,100.00
2022/14/06  10:55:00,436,4,100.00
2022/14/06  11:00:00,477,4,100.00
2022/14/06  11:05:00,465,4,100.00
2022/14/06  11:10:00,463,4,100.00
2022/14/06  11:15:00,458,4,100.00
2022/14/06  11:20:00,507,4,100.00
2022/14/06  11:25:00,472,4,100.00
2022/14/06  11:30:00,474,4,100.00
2022/14/06  11:35:00,454,4,100.00
2022/14/06  11:40:00,530,4,100.00
2022/14/06  11:45:00,468,4,100.00
2022/14/06  11:50:00,501,4,100.00
2022/14/06  11:55:00,453,4,100.00
2022/14/06  12:00:00,466,4,100.00
2022/14/06  12:05:00,472,4,100.00
2022/14/06  12:10:00,479,4,100.00
2022/14/06  12:15:00,523,4,100.00
2022/14/06  12:20:00,482,4,100.00
2022/14/06  12:25:00,536,4,100.00
2022/14/06  12:30:00,491,4,100.00
2022/14/06  12:35:00,474,4,100.00
2022/14/06  12:40:00,487,4,100.00
2022/14/06  12:45:00,516,4,100.00
2022/14/06  12:50:00,555,4,100.00
2022/14/06  12:55:00,490,4,100.00
2022/14/06  13:00:00,550,4,100.00
2022/14/06  13:05:00,473,4,100.00
